id,topico,topico_rotulo
1578752207129673728,1,"povo, presidente, porque, bolsonaro, gente"
1578752712082358274,0,"brasil, brasildaesperança, povo, país, equipelula"
1578758558786588672,0,"brasil, brasildaesperança, povo, país, equipelula"
1578770694967394305,7,"educação, brasil, crianças, ensino, melhores"
1578770964607037442,9,"educação, escola, universidades, estudantes, ensino"
1578771261479522305,0,"brasil, brasildaesperança, povo, país, equipelula"
1578772096779710464,9,"educação, escola, universidades, estudantes, ensino"
1578772839385436160,9,"educação, escola, universidades, estudantes, ensino"
1578773233930846208,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1578774405056180228,3,"cirotv, vivo, cirotv br, br, acompanhe"
1578782288652996608,0,"brasil, brasildaesperança, povo, país, equipelula"
1578795559674314752,0,"brasil, brasildaesperança, povo, país, equipelula"
1578823700165558274,0,"brasil, brasildaesperança, povo, país, equipelula"
1578837654321664000,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1578852242853138435,0,"brasil, brasildaesperança, povo, país, equipelula"
1578868137029931008,0,"brasil, brasildaesperança, povo, país, equipelula"
1578883783117635584,0,"brasil, brasildaesperança, povo, país, equipelula"
1578898617565323266,0,"brasil, brasildaesperança, povo, país, equipelula"
1578916945583538176,1,"povo, presidente, porque, bolsonaro, gente"
1579064787467501569,0,"brasil, brasildaesperança, povo, país, equipelula"
1579094370275717120,2,"governo, renda, salário, mínimo, aumento"
1579112053654290433,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1579115167287496706,1,"povo, presidente, porque, bolsonaro, gente"
1579115485303480327,1,"povo, presidente, porque, bolsonaro, gente"
1579119318020739073,1,"povo, presidente, porque, bolsonaro, gente"
1579119572741165056,0,"brasil, brasildaesperança, povo, país, equipelula"
1579126110683828226,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1579128005024448514,9,"educação, escola, universidades, estudantes, ensino"
1579128573449113600,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1579146802762481665,0,"brasil, brasildaesperança, povo, país, equipelula"
1579148797716094977,0,"brasil, brasildaesperança, povo, país, equipelula"
1579150658623922176,5,"dia, amanhã, bom, povo, obrigado"
1579159256871604225,11,"fake, fake news, news, verdade, mentiras"
1579177193833639936,0,"brasil, brasildaesperança, povo, país, equipelula"
1579196183993815041,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1579211790881521665,5,"dia, amanhã, bom, povo, obrigado"
1579242753850241026,0,"brasil, brasildaesperança, povo, país, equipelula"
1579257152610668546,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1579265768650219520,0,"brasil, brasildaesperança, povo, país, equipelula"
1579274955644358657,7,"educação, brasil, crianças, ensino, melhores"
1579287124649869312,0,"brasil, brasildaesperança, povo, país, equipelula"
1579305490299121664,0,"brasil, brasildaesperança, povo, país, equipelula"
1579422957818241024,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1579425227427442688,0,"brasil, brasildaesperança, povo, país, equipelula"
1579425836218093569,2,"governo, renda, salário, mínimo, aumento"
1579426338012033025,2,"governo, renda, salário, mínimo, aumento"
1579426581013229570,1,"povo, presidente, porque, bolsonaro, gente"
1579426793001746433,0,"brasil, brasildaesperança, povo, país, equipelula"
1579427247278415872,2,"governo, renda, salário, mínimo, aumento"
1579427534600818690,0,"brasil, brasildaesperança, povo, país, equipelula"
1579427735910633472,1,"povo, presidente, porque, bolsonaro, gente"
1579428344579620865,2,"governo, renda, salário, mínimo, aumento"
1579457594716225538,0,"brasil, brasildaesperança, povo, país, equipelula"
1579486993037524992,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1579507216260157442,1,"povo, presidente, porque, bolsonaro, gente"
1579532108313280512,5,"dia, amanhã, bom, povo, obrigado"
1579546279386173441,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1579567073516486657,5,"dia, amanhã, bom, povo, obrigado"
1579567506531885056,0,"brasil, brasildaesperança, povo, país, equipelula"
1579568822130216960,0,"brasil, brasildaesperança, povo, país, equipelula"
1579569467511955457,0,"brasil, brasildaesperança, povo, país, equipelula"
1579603235148828672,5,"dia, amanhã, bom, povo, obrigado"
1579612292735717376,0,"brasil, brasildaesperança, povo, país, equipelula"
1579633593717968896,0,"brasil, brasildaesperança, povo, país, equipelula"
1579652536717684736,0,"brasil, brasildaesperança, povo, país, equipelula"
1579782203671990272,1,"povo, presidente, porque, bolsonaro, gente"
1579815596522622979,3,"cirotv, vivo, cirotv br, br, acompanhe"
1579833071712759808,11,"fake, fake news, news, verdade, mentiras"
1579850306396921856,1,"povo, presidente, porque, bolsonaro, gente"
1579888399930064899,0,"brasil, brasildaesperança, povo, país, equipelula"
1579907279482392576,0,"brasil, brasildaesperança, povo, país, equipelula"
1579934673501048833,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1579940524207001601,9,"educação, escola, universidades, estudantes, ensino"
1579942900422828032,0,"brasil, brasildaesperança, povo, país, equipelula"
1579948655783858176,0,"brasil, brasildaesperança, povo, país, equipelula"
1579957124339490816,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1579965091503833093,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1579980537993003008,1,"povo, presidente, porque, bolsonaro, gente"
1579980844776976385,1,"povo, presidente, porque, bolsonaro, gente"
1579981124435988480,0,"brasil, brasildaesperança, povo, país, equipelula"
1579981365441073152,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1579981566998351872,1,"povo, presidente, porque, bolsonaro, gente"
1579982980290076673,0,"brasil, brasildaesperança, povo, país, equipelula"
1579983766180986880,0,"brasil, brasildaesperança, povo, país, equipelula"
1579985347525906432,2,"governo, renda, salário, mínimo, aumento"
1579996980021178368,3,"cirotv, vivo, cirotv br, br, acompanhe"
1580014025370656768,0,"brasil, brasildaesperança, povo, país, equipelula"
1580143016148627456,1,"povo, presidente, porque, bolsonaro, gente"
1580175240792940544,5,"dia, amanhã, bom, povo, obrigado"
1580180192051724288,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1580190307358244865,1,"povo, presidente, porque, bolsonaro, gente"
1580192786443546624,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1580211830621753344,2,"governo, renda, salário, mínimo, aumento"
1580212602633826304,2,"governo, renda, salário, mínimo, aumento"
1580214096959373312,9,"educação, escola, universidades, estudantes, ensino"
1580217461453950977,1,"povo, presidente, porque, bolsonaro, gente"
1580233274625884170,0,"brasil, brasildaesperança, povo, país, equipelula"
1580235252009680897,0,"brasil, brasildaesperança, povo, país, equipelula"
1580250949754712064,11,"fake, fake news, news, verdade, mentiras"
1580267129349316608,0,"brasil, brasildaesperança, povo, país, equipelula"
1580277317792075777,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1580280344208584706,7,"educação, brasil, crianças, ensino, melhores"
1580284397869142016,2,"governo, renda, salário, mínimo, aumento"
1580285098498617345,2,"governo, renda, salário, mínimo, aumento"
1580285602146418688,2,"governo, renda, salário, mínimo, aumento"
1580286075238371328,2,"governo, renda, salário, mínimo, aumento"
1580292055955537920,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1580309089778810880,0,"brasil, brasildaesperança, povo, país, equipelula"
1580318137295118338,0,"brasil, brasildaesperança, povo, país, equipelula"
1580319418323972097,0,"brasil, brasildaesperança, povo, país, equipelula"
1580319615363608577,5,"dia, amanhã, bom, povo, obrigado"
1580320102976655361,1,"povo, presidente, porque, bolsonaro, gente"
1580320584139145217,2,"governo, renda, salário, mínimo, aumento"
1580320899001032705,2,"governo, renda, salário, mínimo, aumento"
1580326934101180416,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1580336125637718016,5,"dia, amanhã, bom, povo, obrigado"
1580352053343232000,0,"brasil, brasildaesperança, povo, país, equipelula"
1580360038602149888,0,"brasil, brasildaesperança, povo, país, equipelula"
1580386630502060033,1,"povo, presidente, porque, bolsonaro, gente"
1580391129001779200,0,"brasil, brasildaesperança, povo, país, equipelula"
1580508333983006720,5,"dia, amanhã, bom, povo, obrigado"
1580548734185676804,0,"brasil, brasildaesperança, povo, país, equipelula"
1580558800729542656,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1580562206764470273,2,"governo, renda, salário, mínimo, aumento"
1580562595404484611,1,"povo, presidente, porque, bolsonaro, gente"
1580564429501911043,0,"brasil, brasildaesperança, povo, país, equipelula"
1580564657474969601,2,"governo, renda, salário, mínimo, aumento"
1580565017996693504,2,"governo, renda, salário, mínimo, aumento"
1580572753169911808,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1580576235566030852,0,"brasil, brasildaesperança, povo, país, equipelula"
1580591859206094850,1,"povo, presidente, porque, bolsonaro, gente"
1580592857454641152,7,"educação, brasil, crianças, ensino, melhores"
1580593138271256577,1,"povo, presidente, porque, bolsonaro, gente"
1580593390457978885,2,"governo, renda, salário, mínimo, aumento"
1580593621690068992,0,"brasil, brasildaesperança, povo, país, equipelula"
1580594970167152640,9,"educação, escola, universidades, estudantes, ensino"
1580595223582736385,1,"povo, presidente, porque, bolsonaro, gente"
1580604774856024074,5,"dia, amanhã, bom, povo, obrigado"
1580608675621707777,6,"ciro, giro ciro, giro, perca, sp"
1580635978687213568,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1580656490771525635,5,"dia, amanhã, bom, povo, obrigado"
1580656703498227712,1,"povo, presidente, porque, bolsonaro, gente"
1580657498692153344,2,"governo, renda, salário, mínimo, aumento"
1580658498634887168,9,"educação, escola, universidades, estudantes, ensino"
1580661515384156161,2,"governo, renda, salário, mínimo, aumento"
1580661853838987264,0,"brasil, brasildaesperança, povo, país, equipelula"
1580673191390810112,0,"brasil, brasildaesperança, povo, país, equipelula"
1580718151981232128,0,"brasil, brasildaesperança, povo, país, equipelula"
1580724140041871361,3,"cirotv, vivo, cirotv br, br, acompanhe"
1580733184127688704,0,"brasil, brasildaesperança, povo, país, equipelula"
1580748365314560000,1,"povo, presidente, porque, bolsonaro, gente"
1580868870121738240,5,"dia, amanhã, bom, povo, obrigado"
1580930844726001664,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1580933612727578624,1,"povo, presidente, porque, bolsonaro, gente"
1580935260992245760,0,"brasil, brasildaesperança, povo, país, equipelula"
1580935511715110912,2,"governo, renda, salário, mínimo, aumento"
1580935781111435269,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1580936724577779714,3,"cirotv, vivo, cirotv br, br, acompanhe"
1580936928093884418,1,"povo, presidente, porque, bolsonaro, gente"
1580942551041081346,2,"governo, renda, salário, mínimo, aumento"
1580943065044295680,2,"governo, renda, salário, mínimo, aumento"
1580943710115618817,7,"educação, brasil, crianças, ensino, melhores"
1580944152589905920,1,"povo, presidente, porque, bolsonaro, gente"
1580944683613581312,2,"governo, renda, salário, mínimo, aumento"
1580953651291787265,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1580955321744457728,0,"brasil, brasildaesperança, povo, país, equipelula"
1580965038520557569,6,"ciro, giro ciro, giro, perca, sp"
1580976058652045312,0,"brasil, brasildaesperança, povo, país, equipelula"
1580983709305475072,5,"dia, amanhã, bom, povo, obrigado"
1580984169533825025,1,"povo, presidente, porque, bolsonaro, gente"
1580985119090741249,1,"povo, presidente, porque, bolsonaro, gente"
1580985859716706305,2,"governo, renda, salário, mínimo, aumento"
1580986064042225664,7,"educação, brasil, crianças, ensino, melhores"
1580986235509559296,1,"povo, presidente, porque, bolsonaro, gente"
1580987198253715456,0,"brasil, brasildaesperança, povo, país, equipelula"
1580987471080599553,2,"governo, renda, salário, mínimo, aumento"
1580990680066756609,0,"brasil, brasildaesperança, povo, país, equipelula"
1580991223061696512,1,"povo, presidente, porque, bolsonaro, gente"
1580991790835908608,1,"povo, presidente, porque, bolsonaro, gente"
1580997460843188224,0,"brasil, brasildaesperança, povo, país, equipelula"
1581003443828727808,5,"dia, amanhã, bom, povo, obrigado"
1581014423967535105,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1581034125624225792,0,"brasil, brasildaesperança, povo, país, equipelula"
1581055773026955265,0,"brasil, brasildaesperança, povo, país, equipelula"
1581068535832641536,0,"brasil, brasildaesperança, povo, país, equipelula"
1581081585696137218,0,"brasil, brasildaesperança, povo, país, equipelula"
1581087738786258945,0,"brasil, brasildaesperança, povo, país, equipelula"
1581108381418672130,5,"dia, amanhã, bom, povo, obrigado"
1581232871918161920,1,"povo, presidente, porque, bolsonaro, gente"
1581282949986938883,9,"educação, escola, universidades, estudantes, ensino"
1581302611306741763,7,"educação, brasil, crianças, ensino, melhores"
1581321694592917504,7,"educação, brasil, crianças, ensino, melhores"
1581372010441342976,0,"brasil, brasildaesperança, povo, país, equipelula"
1581388401584078848,1,"povo, presidente, porque, bolsonaro, gente"
1581415560268902400,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1581429704040411136,7,"educação, brasil, crianças, ensino, melhores"
1581450069198659585,0,"brasil, brasildaesperança, povo, país, equipelula"
1581462735522795520,0,"brasil, brasildaesperança, povo, país, equipelula"
1581598495064018945,1,"povo, presidente, porque, bolsonaro, gente"
1581639229272391681,0,"brasil, brasildaesperança, povo, país, equipelula"
1581658663550214144,2,"governo, renda, salário, mínimo, aumento"
1581690587363037184,0,"brasil, brasildaesperança, povo, país, equipelula"
1581708932556406786,0,"brasil, brasildaesperança, povo, país, equipelula"
1581719019739979777,5,"dia, amanhã, bom, povo, obrigado"
1581743507970363392,3,"cirotv, vivo, cirotv br, br, acompanhe"
1581765639647395840,0,"brasil, brasildaesperança, povo, país, equipelula"
1581784280207740929,2,"governo, renda, salário, mínimo, aumento"
1581785495570624512,2,"governo, renda, salário, mínimo, aumento"
1581785655188721665,2,"governo, renda, salário, mínimo, aumento"
1581785809417424897,9,"educação, escola, universidades, estudantes, ensino"
1581787123568369664,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1581787346072059904,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1581787703750045697,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1581788286359478272,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1581789022527303682,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1581790008008396800,1,"povo, presidente, porque, bolsonaro, gente"
1581790262547795969,0,"brasil, brasildaesperança, povo, país, equipelula"
1581790766006824960,6,"ciro, giro ciro, giro, perca, sp"
1581791684622372864,2,"governo, renda, salário, mínimo, aumento"
1581793565512196098,1,"povo, presidente, porque, bolsonaro, gente"
1581796495853961216,11,"fake, fake news, news, verdade, mentiras"
1581798111185629185,1,"povo, presidente, porque, bolsonaro, gente"
1581800982236712962,9,"educação, escola, universidades, estudantes, ensino"
1581801158053888000,9,"educação, escola, universidades, estudantes, ensino"
1581804888983769089,2,"governo, renda, salário, mínimo, aumento"
1581805810191020034,7,"educação, brasil, crianças, ensino, melhores"
1581806082695258114,1,"povo, presidente, porque, bolsonaro, gente"
1581806233694019584,2,"governo, renda, salário, mínimo, aumento"
1581806416100134912,11,"fake, fake news, news, verdade, mentiras"
1581807382367465472,1,"povo, presidente, porque, bolsonaro, gente"
1581819095472742400,5,"dia, amanhã, bom, povo, obrigado"
1581825347137699841,1,"povo, presidente, porque, bolsonaro, gente"
1581829713428783104,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1581837100768296960,0,"brasil, brasildaesperança, povo, país, equipelula"
1581845313606017026,0,"brasil, brasildaesperança, povo, país, equipelula"
1581963439240773633,1,"povo, presidente, porque, bolsonaro, gente"
1581991426929602561,2,"governo, renda, salário, mínimo, aumento"
1582017981957013504,1,"povo, presidente, porque, bolsonaro, gente"
1582029547473874944,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1582034187753648128,7,"educação, brasil, crianças, ensino, melhores"
1582034379370790912,0,"brasil, brasildaesperança, povo, país, equipelula"
1582034716332810240,0,"brasil, brasildaesperança, povo, país, equipelula"
1582041501101850625,1,"povo, presidente, porque, bolsonaro, gente"
1582049637862895622,0,"brasil, brasildaesperança, povo, país, equipelula"
1582061629126025216,0,"brasil, brasildaesperança, povo, país, equipelula"
1582081488568274944,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1582092900141502464,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1582115100269641728,0,"brasil, brasildaesperança, povo, país, equipelula"
1582142571383775232,0,"brasil, brasildaesperança, povo, país, equipelula"
1582152131829719040,0,"brasil, brasildaesperança, povo, país, equipelula"
1582161809901260800,11,"fake, fake news, news, verdade, mentiras"
1582181547402067968,0,"brasil, brasildaesperança, povo, país, equipelula"
1582191113036709892,0,"brasil, brasildaesperança, povo, país, equipelula"
1582324015409922048,0,"brasil, brasildaesperança, povo, país, equipelula"
1582355081655390209,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1582369888210849792,1,"povo, presidente, porque, bolsonaro, gente"
1582370149029462016,1,"povo, presidente, porque, bolsonaro, gente"
1582370322296475652,11,"fake, fake news, news, verdade, mentiras"
1582378550987923456,11,"fake, fake news, news, verdade, mentiras"
1582386809262116864,0,"brasil, brasildaesperança, povo, país, equipelula"
1582430300017000448,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1582458604678176768,3,"cirotv, vivo, cirotv br, br, acompanhe"
1582473926491660288,0,"brasil, brasildaesperança, povo, país, equipelula"
1582489260904837120,0,"brasil, brasildaesperança, povo, país, equipelula"
1582494009574199296,6,"ciro, giro ciro, giro, perca, sp"
1582495065645387778,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1582497499029286913,3,"cirotv, vivo, cirotv br, br, acompanhe"
1582498343628177408,11,"fake, fake news, news, verdade, mentiras"
1582498518698463233,11,"fake, fake news, news, verdade, mentiras"
1582499560886534145,1,"povo, presidente, porque, bolsonaro, gente"
1582499746136043520,1,"povo, presidente, porque, bolsonaro, gente"
1582500494341468160,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1582501645128069121,0,"brasil, brasildaesperança, povo, país, equipelula"
1582502267445354497,1,"povo, presidente, porque, bolsonaro, gente"
1582504556696510465,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1582505355791081472,1,"povo, presidente, porque, bolsonaro, gente"
1582505525765632000,2,"governo, renda, salário, mínimo, aumento"
1582506355943800833,0,"brasil, brasildaesperança, povo, país, equipelula"
1582510480572108801,2,"governo, renda, salário, mínimo, aumento"
1582510666518528000,1,"povo, presidente, porque, bolsonaro, gente"
1582510883061628928,1,"povo, presidente, porque, bolsonaro, gente"
1582515611166740480,0,"brasil, brasildaesperança, povo, país, equipelula"
1582517842444185600,5,"dia, amanhã, bom, povo, obrigado"
1582519029885210624,6,"ciro, giro ciro, giro, perca, sp"
1582540272973455362,3,"cirotv, vivo, cirotv br, br, acompanhe"
1582554490514784258,0,"brasil, brasildaesperança, povo, país, equipelula"
1582679272140857344,5,"dia, amanhã, bom, povo, obrigado"
1582699592457814017,3,"cirotv, vivo, cirotv br, br, acompanhe"
1582722405696692224,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1582741055081848833,0,"brasil, brasildaesperança, povo, país, equipelula"
1582742201859473408,1,"povo, presidente, porque, bolsonaro, gente"
1582742501416325121,9,"educação, escola, universidades, estudantes, ensino"
1582746065043787776,0,"brasil, brasildaesperança, povo, país, equipelula"
1582746251791331329,1,"povo, presidente, porque, bolsonaro, gente"
1582757247737659395,0,"brasil, brasildaesperança, povo, país, equipelula"
1582763016533463040,0,"brasil, brasildaesperança, povo, país, equipelula"
1582787085375012866,0,"brasil, brasildaesperança, povo, país, equipelula"
1582796868404510721,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1582804600679432192,0,"brasil, brasildaesperança, povo, país, equipelula"
1582806597486530560,0,"brasil, brasildaesperança, povo, país, equipelula"
1582806862885318657,1,"povo, presidente, porque, bolsonaro, gente"
1582807087717175296,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1582809725074567168,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1582812061096374272,0,"brasil, brasildaesperança, povo, país, equipelula"
1582812229002727424,1,"povo, presidente, porque, bolsonaro, gente"
1582819036642975744,0,"brasil, brasildaesperança, povo, país, equipelula"
1582831495605288960,0,"brasil, brasildaesperança, povo, país, equipelula"
1582832367906869248,7,"educação, brasil, crianças, ensino, melhores"
1582832719762898945,7,"educação, brasil, crianças, ensino, melhores"
1582833070763229185,2,"governo, renda, salário, mínimo, aumento"
1582838821741207552,5,"dia, amanhã, bom, povo, obrigado"
1582850613104500737,1,"povo, presidente, porque, bolsonaro, gente"
1582874118940024832,0,"brasil, brasildaesperança, povo, país, equipelula"
1582879791799099392,0,"brasil, brasildaesperança, povo, país, equipelula"
1582888558452690944,0,"brasil, brasildaesperança, povo, país, equipelula"
1583043986515963904,1,"povo, presidente, porque, bolsonaro, gente"
1583062882597867521,0,"brasil, brasildaesperança, povo, país, equipelula"
1583082635701911552,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1583085979950538753,0,"brasil, brasildaesperança, povo, país, equipelula"
1583093945843994625,11,"fake, fake news, news, verdade, mentiras"
1583094301164474368,2,"governo, renda, salário, mínimo, aumento"
1583094599064899584,1,"povo, presidente, porque, bolsonaro, gente"
1583094868846735360,9,"educação, escola, universidades, estudantes, ensino"
1583095134052179969,11,"fake, fake news, news, verdade, mentiras"
1583106893286764544,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1583122284801556480,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1583124223274278912,0,"brasil, brasildaesperança, povo, país, equipelula"
1583129342326243328,11,"fake, fake news, news, verdade, mentiras"
1583137885896642571,1,"povo, presidente, porque, bolsonaro, gente"
1583138108450951168,1,"povo, presidente, porque, bolsonaro, gente"
1583138249970946050,1,"povo, presidente, porque, bolsonaro, gente"
1583141312311676928,9,"educação, escola, universidades, estudantes, ensino"
1583161811024502786,1,"povo, presidente, porque, bolsonaro, gente"
1583170076290609153,2,"governo, renda, salário, mínimo, aumento"
1583177057290588160,1,"povo, presidente, porque, bolsonaro, gente"
1583216565310611468,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1583224133466607616,5,"dia, amanhã, bom, povo, obrigado"
1583235108362153984,1,"povo, presidente, porque, bolsonaro, gente"
1583235940323323904,2,"governo, renda, salário, mínimo, aumento"
1583236315164086272,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1583236527001591808,2,"governo, renda, salário, mínimo, aumento"
1583236962135474179,2,"governo, renda, salário, mínimo, aumento"
1583238151287341056,9,"educação, escola, universidades, estudantes, ensino"
1583238295294599168,1,"povo, presidente, porque, bolsonaro, gente"
1583239155399950336,5,"dia, amanhã, bom, povo, obrigado"
1583241811497488384,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1583258412946980864,0,"brasil, brasildaesperança, povo, país, equipelula"
1583268435080773632,2,"governo, renda, salário, mínimo, aumento"
1583298097375236098,3,"cirotv, vivo, cirotv br, br, acompanhe"
1583410370588610561,1,"povo, presidente, porque, bolsonaro, gente"
1583423971554660352,2,"governo, renda, salário, mínimo, aumento"
1583462473348550667,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1583465673057275904,3,"cirotv, vivo, cirotv br, br, acompanhe"
1583477032125546501,0,"brasil, brasildaesperança, povo, país, equipelula"
1583488334776569856,5,"dia, amanhã, bom, povo, obrigado"
1583490994573828096,9,"educação, escola, universidades, estudantes, ensino"
1583491435214405637,9,"educação, escola, universidades, estudantes, ensino"
1583491765579165696,2,"governo, renda, salário, mínimo, aumento"
1583493742891106306,0,"brasil, brasildaesperança, povo, país, equipelula"
1583494570859724801,0,"brasil, brasildaesperança, povo, país, equipelula"
1583503089616945152,1,"povo, presidente, porque, bolsonaro, gente"
1583518332799811585,0,"brasil, brasildaesperança, povo, país, equipelula"
1583523808899923968,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1583528370100662277,1,"povo, presidente, porque, bolsonaro, gente"
1583528581019226113,2,"governo, renda, salário, mínimo, aumento"
1583528813819924481,2,"governo, renda, salário, mínimo, aumento"
1583547527219281921,2,"governo, renda, salário, mínimo, aumento"
1583548088022888448,2,"governo, renda, salário, mínimo, aumento"
1583548596649005058,1,"povo, presidente, porque, bolsonaro, gente"
1583549355638030337,11,"fake, fake news, news, verdade, mentiras"
1583549845885063169,9,"educação, escola, universidades, estudantes, ensino"
1583561580561956865,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1583563351560704001,0,"brasil, brasildaesperança, povo, país, equipelula"
1583583333694418944,1,"povo, presidente, porque, bolsonaro, gente"
1583583753099616257,2,"governo, renda, salário, mínimo, aumento"
1583583995413299200,0,"brasil, brasildaesperança, povo, país, equipelula"
1583584364038090752,2,"governo, renda, salário, mínimo, aumento"
1583584619563167744,0,"brasil, brasildaesperança, povo, país, equipelula"
1583586176241262592,9,"educação, escola, universidades, estudantes, ensino"
1583586302015918080,1,"povo, presidente, porque, bolsonaro, gente"
1583586458954133504,9,"educação, escola, universidades, estudantes, ensino"
1583588074625589248,0,"brasil, brasildaesperança, povo, país, equipelula"
1583598204750221313,3,"cirotv, vivo, cirotv br, br, acompanhe"
1583600342733705216,2,"governo, renda, salário, mínimo, aumento"
1583601845649301504,1,"povo, presidente, porque, bolsonaro, gente"
1583608893632319489,1,"povo, presidente, porque, bolsonaro, gente"
1583610278763429888,2,"governo, renda, salário, mínimo, aumento"
1583613564299882496,9,"educação, escola, universidades, estudantes, ensino"
1583627956630716417,1,"povo, presidente, porque, bolsonaro, gente"
1583641419452805121,0,"brasil, brasildaesperança, povo, país, equipelula"
1583768449603751937,1,"povo, presidente, porque, bolsonaro, gente"
1583821659328630785,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1583830491693580289,1,"povo, presidente, porque, bolsonaro, gente"
1583832041858400256,1,"povo, presidente, porque, bolsonaro, gente"
1583832290194784257,0,"brasil, brasildaesperança, povo, país, equipelula"
1583832554062643200,1,"povo, presidente, porque, bolsonaro, gente"
1583832840302522368,1,"povo, presidente, porque, bolsonaro, gente"
1583833486900985863,0,"brasil, brasildaesperança, povo, país, equipelula"
1583833823791677441,2,"governo, renda, salário, mínimo, aumento"
1583835372496117760,1,"povo, presidente, porque, bolsonaro, gente"
1583835677808267264,1,"povo, presidente, porque, bolsonaro, gente"
1583836046504386560,2,"governo, renda, salário, mínimo, aumento"
1583836397798330370,1,"povo, presidente, porque, bolsonaro, gente"
1583838058746908674,1,"povo, presidente, porque, bolsonaro, gente"
1583842886457913344,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1583853479281692672,0,"brasil, brasildaesperança, povo, país, equipelula"
1583853572068102146,2,"governo, renda, salário, mínimo, aumento"
1583853791967088646,1,"povo, presidente, porque, bolsonaro, gente"
1583857491393548288,0,"brasil, brasildaesperança, povo, país, equipelula"
1583869899331424262,0,"brasil, brasildaesperança, povo, país, equipelula"
1583870093041115136,0,"brasil, brasildaesperança, povo, país, equipelula"
1583870304958308353,1,"povo, presidente, porque, bolsonaro, gente"
1583874167317094401,0,"brasil, brasildaesperança, povo, país, equipelula"
1583881838665166849,1,"povo, presidente, porque, bolsonaro, gente"
1583920564204613635,2,"governo, renda, salário, mínimo, aumento"
1583938323227168769,11,"fake, fake news, news, verdade, mentiras"
1583975984914579457,0,"brasil, brasildaesperança, povo, país, equipelula"
1583988410393325568,1,"povo, presidente, porque, bolsonaro, gente"
1584139585340473347,0,"brasil, brasildaesperança, povo, país, equipelula"
1584155335656321026,11,"fake, fake news, news, verdade, mentiras"
1584177039656919040,0,"brasil, brasildaesperança, povo, país, equipelula"
1584218818108624896,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1584224093909397507,1,"povo, presidente, porque, bolsonaro, gente"
1584226517957369858,1,"povo, presidente, porque, bolsonaro, gente"
